FacilityID;NationalID;FacilityName;StreetName;BuildingNumber;PostalCode;City;CountryName;Lat;Long;CompetentAuthorityName;MainIAActivityCode;MainIASectorName;MainIAActivityName;MainIASubActivityName;MainActivityIndicator;ReportingYear;PollutantName;PollutantGroupName;TotalQuantity [kg/year];ReleaseMediumName
9371;41521;Afvalstoffen Terminal Moerdijk BV (ATM);Vlasweg;12;4782PW;Moerdijk;Netherlands;51.69383;4.59954;The National Institute for Public Health and the Environment (RIVM);5.(a);Waste and waste water management;Installations for the recovery or disposal of hazardous waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;324000000;Air
19759;202824;Eneco Merwedekanaal;Keulsekade;181;3534AC;Utrecht;Netherlands;52.10093;5.07917;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;319000000;Air
78381;201304;Biomassacentrale Moerdijk;Middenweg;36 a;4782PM;Moerdijk;Netherlands;51.68614;4.58161;The National Institute for Public Health and the Environment (RIVM);5.(c);Waste and waste water management;Installations for the disposal of non-hazardous waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;317000000;Air
10586;71105;Akzo Nobel Chemicals BV (Hengelo);Boortorenweg;27;7554RS;Hengelo;Netherlands;52.24674;6.79425;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;298000000;Air
6311;12150;Uniper Centrale RoCa;Capelseweg;400;3068AX;Rotterdam;Netherlands;51.95359;4.5611;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;296000000;Air
9346;41101;SABIC Innovative Plastics BV;Plasticslaan;1;4612PX;Bergen op Zoom;Netherlands;51.51059;4.25585;The National Institute for Public Health and the Environment (RIVM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;274000000;Air
5677;10004;Lyondell Chemical Nederland Ltd.;Theemsweg;14;3197KM;Botlek Rotterdam;Netherlands;51.88203;4.25287;The National Institute for Public Health and the Environment (RIVM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;269000000;Air
177149;203496;Reststoffen Energie Centrale (REC);Lange Lijnbaan;14;8861NW;Harlingen;Netherlands;53.19045;5.4291;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;266000000;Air
5979;10689;Air Products Nederland BV (Botlek);Boyneweg;10;3197LK;Botlek Rotterdam;Netherlands;51.87894;4.25933;The National Institute for Public Health and the Environment (RIVM);4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;244000000;Air
6142;114757;Eurogen CV;Merseyweg;10;3197KG;Botlek Rotterdam;Netherlands;51.88462;4.25733;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;241000000;Air
37170;11024;Cabot BV;Botlekstraat;2;3197KC;Botlek Rotterdam;Netherlands;51.89141;4.26431;The National Institute for Public Health and the Environment (RIVM);4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;240000000;Air
10070;52612;Cargill Benelux BV;NIJVERHEIDSSTRAAT;1;4551LA;Sas Van Gent;Netherlands;51.23582;3.8026;The National Institute for Public Health and the Environment (RIVM);8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;238000000;Air
10447;64360;Smurfit Kappa Parenco B.V.;VEERWEG;1;6871AV;Renkum;Netherlands;51.96997;5.72846;The National Institute for Public Health and the Environment (RIVM);6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;226000000;Air
37199;10953;Uniper Centrale Den Haag;De Constant Rebecqueplein;20;2518RA;s-Gravenhage;Netherlands;52.07592;4.29056;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;175000000;Air
10443;64335;DS Smith Paper De Hoop Mill;Harderwijkerweg;41;6961GH;Eerbeek;Netherlands;52.09756;6.05477;The National Institute for Public Health and the Environment (RIVM);6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;171000000;Air
9483;4301;Smurfit Kappa Roermond Papier BV;MIJNHEERKENSWEG;18;6041TA;Roermond;Netherlands;51.20616;6.00251;The National Institute for Public Health and the Environment (RIVM);6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;170000000;Air
78377;201241;Emmtec Services BV;Eerste Bokslootweg;17;7821AT;Emmen;Netherlands;52.77499;6.90699;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;166000000;Air
10354;60;Sappi Maastricht BV;BIESENWEG;16;6211AA;Maastricht;Netherlands;50.85772;5.69424;The National Institute for Public Health and the Environment (RIVM);6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;157000000;Air
9680;47001;Slibverwerking Noord-Brabant NV;MIDDENWEG;38;4782PM;Moerdijk;Netherlands;51.68962;4.58016;The National Institute for Public Health and the Environment (RIVM);5.(c);Waste and waste water management;Installations for the disposal of non-hazardous waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;152000000;Air
6300;12134;Archer Daniels Midland Europoort BV (ADM);ELBEWEG;125;3198LC;Europoort Rotterdam;Netherlands;51.95596;4.12249;The National Institute for Public Health and the Environment (RIVM);8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;147000000;Air
5919;104710;ESD-SIC BV;Kloosterlaan;Nov 13;9936TE;Farmsum;Netherlands;53.29719;6.96541;The National Institute for Public Health and the Environment (RIVM);4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;143000000;Air
9717;4753;Rockwool B.V.;INDUSTRIEWEG;15;6045JG;Roermond;Netherlands;51.17061;6.04371;The National Institute for Public Health and the Environment (RIVM);3.(f);Mineral industry;Installations for melting mineral substances, including the production of mineral fibres;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;142000000;Air
8062;24302;Crown van Gelder B.V.;EENDRACHTSSTRAAT;30;1951AZ;VELSEN-NOORD;Netherlands;52.467;4.63641;The National Institute for Public Health and the Environment (RIVM);6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;138000000;Air
6313;12158;DRSH Zuiveringsslib N.V.;Baanhoekweg;40;3313LA;Dordrecht;Netherlands;51.81651;4.74067;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;134000000;Air
5816;102302;Suiker Unie-Vierverlaten;FABRIEKSLAAN;12;9745AG;Groningen;Netherlands;53.21379;6.49511;The National Institute for Public Health and the Environment (RIVM);8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;129000000;Air
9420;42310;Suiker Unie (Dinteloord);Noordzeedijk;113 Prodlocdo;4671TL;Dinteloord;Netherlands;51.61818;4.43437;The National Institute for Public Health and the Environment (RIVM);8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;121000000;Air
78487;49016;BECC B.V.;Lange Oijen;31;5433NG;Katwijk NB;Netherlands;51.75385;5.8522;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;121000000;Air
37198;10951;Uniper Centrale Leiden;Maresingel;21 e;2316HB;Leiden;Netherlands;52.16398;4.49404;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;118000000;Air
5831;102620;Avebe u.a. (Ter Apelkanaal);M en O Weg;13;9563TM;Ter Apelkanaal;Netherlands;52.92103;7.04574;The National Institute for Public Health and the Environment (RIVM);8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;117000000;Air
121221;12177;VPR Energy B.V.;Neckarweg;5;3198LJ;Europoort Rotterdam;Netherlands;51.91026;4.21727;The National Institute for Public Health and the Environment (RIVM);1.(a);Energy sector;Mineral oil and gas refineries;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;117000000;Air
9399;42034;FrieslandCampina DMV B.V.;N.C.B.-Laan;80;5462GE;Veghel;Netherlands;51.61507;5.52509;The National Institute for Public Health and the Environment (RIVM);8.(c);Animal and vegetable products from the food and beverage sector;Treatment and processing of milk;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;110000000;Air
7336;19071;Shin-Etsu PVC BV (VCM Botlek);Welplaatweg;12;3197KS;Botlek Rotterdam;Netherlands;51.87111;4.27797;The National Institute for Public Health and the Environment (RIVM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;101000000;Air
